"iso2","year","sector","un","ets","country","ratio"
"BE",2016,"Transport",25464637.54,NA,"Belgium",NA
"BE",2016,"Total",100243709.22,43655728,"Belgium",0.435495936250632
"BE",2017,"Energy",NA,21145032,"Belgium",NA
"BE",2017,"Metals",NA,5794094,"Belgium",NA
"BE",2017,"Minerals",NA,7066497,"Belgium",NA
"BE",2017,"Chemicals",NA,9055327,"Belgium",NA
"BE",2017,"Paper",NA,712026,"Belgium",NA
"BE",2017,"Residual",NA,0,"Belgium",NA
"BE",2017,"Transport",NA,NA,"Belgium",NA
"BE",2017,"Total",NA,43772976,"Belgium",NA
"BG",1990,"Energy",38530049.86,NA,"Bulgaria",NA
"BG",1990,"Metals",4605785.75,NA,"Bulgaria",NA
"BG",1990,"Minerals",5881652.84,NA,"Bulgaria",NA
"BG",1990,"Chemicals",4248831.97,NA,"Bulgaria",NA
"BG",1990,"Paper",15556.86,NA,"Bulgaria",NA
"BG",1990,"Residual",25391064.58,NA,"Bulgaria",NA
"BG",1990,"Transport",5780442.33,NA,"Bulgaria",NA
"BG",1990,"Total",78672941.86,NA,"Bulgaria",NA
"BG",1991,"Energy",30284897.44,NA,"Bulgaria",NA
"BG",1991,"Metals",3258797.2,NA,"Bulgaria",NA
"BG",1991,"Minerals",3300652.54,NA,"Bulgaria",NA
"BG",1991,"Chemicals",3269061.08,NA,"Bulgaria",NA
"BG",1991,"Paper",6268.86,NA,"Bulgaria",NA
"BG",1991,"Residual",19938372.34,NA,"Bulgaria",NA
"BG",1991,"Transport",3349765.62,NA,"Bulgaria",NA
"BG",1991,"Total",60058049.46,NA,"Bulgaria",NA
"BG",1992,"Energy",28648600.54,NA,"Bulgaria",NA
"BG",1992,"Metals",2789183.01,NA,"Bulgaria",NA
"BG",1992,"Minerals",3317495.95,NA,"Bulgaria",NA
"BG",1992,"Chemicals",2369292.44,NA,"Bulgaria",NA
"BG",1992,"Paper",61996.86,NA,"Bulgaria",NA
"BG",1992,"Residual",19653426.22,NA,"Bulgaria",NA
"BG",1992,"Transport",3439820.7,NA,"Bulgaria",NA
"BG",1992,"Total",56839995.02,NA,"Bulgaria",NA
"BG",1993,"Energy",28897543.35,NA,"Bulgaria",NA
"BG",1993,"Metals",3376112.81,NA,"Bulgaria",NA
"BG",1993,"Minerals",3275699.87,NA,"Bulgaria",NA
"BG",1993,"Chemicals",2325217.06,NA,"Bulgaria",NA
"BG",1993,"Paper",9945.47,NA,"Bulgaria",NA
"BG",1993,"Residual",19598894.18,NA,"Bulgaria",NA
"BG",1993,"Transport",3900505.59,NA,"Bulgaria",NA
"BG",1993,"Total",57483412.74,NA,"Bulgaria",NA
"BG",1994,"Energy",26629597.94,NA,"Bulgaria",NA
"BG",1994,"Metals",4614877,NA,"Bulgaria",NA
"BG",1994,"Minerals",3875891.98,NA,"Bulgaria",NA
"BG",1994,"Chemicals",2578733.89,NA,"Bulgaria",NA
"BG",1994,"Paper",8951.79,NA,"Bulgaria",NA
"BG",1994,"Residual",18228087.64,NA,"Bulgaria",NA
"BG",1994,"Transport",3617895.51,NA,"Bulgaria",NA
"BG",1994,"Total",55936140.24,NA,"Bulgaria",NA
"BG",1995,"Energy",27151089.6,NA,"Bulgaria",NA
"BG",1995,"Metals",5290983.07,NA,"Bulgaria",NA
"BG",1995,"Minerals",4742822.79,NA,"Bulgaria",NA
"BG",1995,"Chemicals",3108974.62,NA,"Bulgaria",NA
"BG",1995,"Paper",15392.21,NA,"Bulgaria",NA
"BG",1995,"Residual",17227724.52,NA,"Bulgaria",NA
"BG",1995,"Transport",3926035.17,NA,"Bulgaria",NA
"BG",1995,"Total",57536986.81,NA,"Bulgaria",NA
"BG",1996,"Energy",26982905.24,NA,"Bulgaria",NA
"BG",1996,"Metals",4704298.26,NA,"Bulgaria",NA
"BG",1996,"Minerals",4555275.78,NA,"Bulgaria",NA
"BG",1996,"Chemicals",3656645.31,NA,"Bulgaria",NA
"BG",1996,"Paper",18736.63,NA,"Bulgaria",NA
"BG",1996,"Residual",18034681.67,NA,"Bulgaria",NA
"BG",1996,"Transport",3945173.76,NA,"Bulgaria",NA
"BG",1996,"Total",57952542.89,NA,"Bulgaria",NA
"BG",1997,"Energy",28907097.38,NA,"Bulgaria",NA
"BG",1997,"Metals",5513684.8,NA,"Bulgaria",NA
"BG",1997,"Minerals",4010345.24,NA,"Bulgaria",NA
"BG",1997,"Chemicals",5279541.86,NA,"Bulgaria",NA
"BG",1997,"Paper",283061.13,NA,"Bulgaria",NA
"BG",1997,"Residual",11187889.4,NA,"Bulgaria",NA
"BG",1997,"Transport",4020090.87,NA,"Bulgaria",NA
"BG",1997,"Total",55181619.81,NA,"Bulgaria",NA
"BG",1998,"Energy",27705368.83,NA,"Bulgaria",NA
"BG",1998,"Metals",4697267.9,NA,"Bulgaria",NA
"BG",1998,"Minerals",3030339.22,NA,"Bulgaria",NA
"BG",1998,"Chemicals",4303975.14,NA,"Bulgaria",NA
"BG",1998,"Paper",278601.17,NA,"Bulgaria",NA
"BG",1998,"Residual",12510707.57,NA,"Bulgaria",NA
"BG",1998,"Transport",4992780.2,NA,"Bulgaria",NA
"BG",1998,"Total",52526259.83,NA,"Bulgaria",NA
"BG",1999,"Energy",24141136.47,NA,"Bulgaria",NA
"BG",1999,"Metals",3953011.44,NA,"Bulgaria",NA
"BG",1999,"Minerals",2704004.28,NA,"Bulgaria",NA
"BG",1999,"Chemicals",3451749.54,NA,"Bulgaria",NA
"BG",1999,"Paper",196367.33,NA,"Bulgaria",NA
"BG",1999,"Residual",11650002.85,NA,"Bulgaria",NA
"BG",1999,"Transport",5157839.18,NA,"Bulgaria",NA
"BG",1999,"Total",46096271.91,NA,"Bulgaria",NA
"BG",2000,"Energy",23978431.2,NA,"Bulgaria",NA
"BG",2000,"Metals",3747572.13,NA,"Bulgaria",NA
"BG",2000,"Minerals",3001770.69,NA,"Bulgaria",NA
"BG",2000,"Chemicals",3795788.41,NA,"Bulgaria",NA
"BG",2000,"Paper",192069.12,NA,"Bulgaria",NA
"BG",2000,"Residual",10498294.85,NA,"Bulgaria",NA
"BG",2000,"Transport",4844293.46,NA,"Bulgaria",NA
"BG",2000,"Total",45213926.4,NA,"Bulgaria",NA
"BG",2001,"Energy",27827300.81,NA,"Bulgaria",NA
"BG",2001,"Metals",3817754.35,NA,"Bulgaria",NA
"BG",2001,"Minerals",3146395.12,NA,"Bulgaria",NA
"BG",2001,"Chemicals",3847082.27,NA,"Bulgaria",NA
"BG",2001,"Paper",138785.42,NA,"Bulgaria",NA
"BG",2001,"Residual",10145997.37,NA,"Bulgaria",NA
"BG",2001,"Transport",5015960.01,NA,"Bulgaria",NA
"BG",2001,"Total",48923315.34,NA,"Bulgaria",NA
"BG",2002,"Energy",25158790.17,NA,"Bulgaria",NA
"BG",2002,"Metals",3582530.23,NA,"Bulgaria",NA
"BG",2002,"Minerals",3400641.19,NA,"Bulgaria",NA
"BG",2002,"Chemicals",2870637.99,NA,"Bulgaria",NA
"BG",2002,"Paper",364191.68,NA,"Bulgaria",NA
"BG",2002,"Residual",10789572.51,NA,"Bulgaria",NA
"BG",2002,"Transport",5300792.77,NA,"Bulgaria",NA
"BG",2002,"Total",46166363.77,NA,"Bulgaria",NA
"BG",2003,"Energy",27041170.21,NA,"Bulgaria",NA
"BG",2003,"Metals",4332647.81,NA,"Bulgaria",NA
"BG",2003,"Minerals",3500170.39,NA,"Bulgaria",NA
"BG",2003,"Chemicals",3105037.4,NA,"Bulgaria",NA
"BG",2003,"Paper",279059.77,NA,"Bulgaria",NA
"BG",2003,"Residual",12156375.57,NA,"Bulgaria",NA
"BG",2003,"Transport",6025157.62,NA,"Bulgaria",NA
"BG",2003,"Total",50414461.15,NA,"Bulgaria",NA
"BG",2004,"Energy",26823656.85,NA,"Bulgaria",NA
"BG",2004,"Metals",3695695.23,NA,"Bulgaria",NA
"BG",2004,"Minerals",3842106.56,NA,"Bulgaria",NA
"BG",2004,"Chemicals",3160467.84,NA,"Bulgaria",NA
"BG",2004,"Paper",219347.69,NA,"Bulgaria",NA
"BG",2004,"Residual",11767365.27,NA,"Bulgaria",NA
"BG",2004,"Transport",6466796.1,NA,"Bulgaria",NA
"BG",2004,"Total",49508639.44,NA,"Bulgaria",NA
"BG",2005,"Energy",27034132.62,NA,"Bulgaria",NA
"BG",2005,"Metals",3606244.32,NA,"Bulgaria",NA
"BG",2005,"Minerals",4081713.3,NA,"Bulgaria",NA
"BG",2005,"Chemicals",3118965.5,NA,"Bulgaria",NA
"BG",2005,"Paper",221217.18,NA,"Bulgaria",NA
"BG",2005,"Residual",12529021.81,NA,"Bulgaria",NA
"BG",2005,"Transport",7097833.42,NA,"Bulgaria",NA
"BG",2005,"Total",50591294.73,NA,"Bulgaria",NA
"BG",2006,"Energy",27329372.61,NA,"Bulgaria",NA
"BG",2006,"Metals",3779519.53,NA,"Bulgaria",NA
"BG",2006,"Minerals",4356194.45,NA,"Bulgaria",NA
"BG",2006,"Chemicals",2812110.28,NA,"Bulgaria",NA
"BG",2006,"Paper",163455.4,NA,"Bulgaria",NA
"BG",2006,"Residual",13384918.24,NA,"Bulgaria",NA
"BG",2006,"Transport",7524523.21,NA,"Bulgaria",NA
"BG",2006,"Total",51825570.51,NA,"Bulgaria",NA
"BG",2007,"Energy",30658448.51,33857699,"Bulgaria",1.10435134996986
"BG",2007,"Metals",3534795.52,277011,"Bulgaria",0.0783669093254933
"BG",2007,"Minerals",5196176.42,4632099,"Bulgaria",0.891443751249693
"BG",2007,"Chemicals",2989211.68,223648,"Bulgaria",0.0748183882380655
"BG",2007,"Paper",199577.08,191527,"Bulgaria",0.959664306141767
"BG",2007,"Residual",13058824.97,0,"Bulgaria",0
"BG",2007,"Transport",7247092.96,NA,"Bulgaria",NA
"BG",2007,"Total",55637034.18,39181984,"Bulgaria",0.704242858690783
"BG",2008,"Energy",32183407.06,32957580,"Bulgaria",1.02405503365622
"BG",2008,"Metals",2152354.19,311008,"Bulgaria",0.144496663906418
"BG",2008,"Minerals",4856508.36,4415728,"Bulgaria",0.909239246115495
"BG",2008,"Chemicals",2685933.81,466978,"Bulgaria",0.173860576258951
"BG",2008,"Paper",166135.39,151758,"Bulgaria",0.913459799263721
"BG",2008,"Residual",11928453.75,0,"Bulgaria",0
"BG",2008,"Transport",7707947.53,NA,"Bulgaria",NA
"BG",2008,"Total",53972792.56,38303052,"Bulgaria",0.709673340645096
"BG",2009,"Energy",29570000.44,28827866,"Bulgaria",0.9749024542118
"BG",2009,"Metals",668764.79,225519,"Bulgaria",0.337217215039087
"BG",2009,"Minerals",3174473.34,2549739,"Bulgaria",0.803200634219218
"BG",2009,"Chemicals",1345939.53,335481,"Bulgaria",0.24925413996868
"BG",2009,"Paper",86611.43,75940,"Bulgaria",0.876789587702224
"BG",2009,"Residual",10861355.6,0,"Bulgaria",0
"BG",2009,"Transport",7674757.79,NA,"Bulgaria",NA
"BG",2009,"Total",45707145.13,32014545,"Bulgaria",0.700427578859813
"BG",2010,"Energy",31505883.36,30630138,"Bulgaria",0.972203751597968
"BG",2010,"Metals",586668.29,230673,"Bulgaria",0.39319152565754
"BG",2010,"Minerals",3523414.02,2169313,"Bulgaria",0.615684954333014
"BG",2010,"Chemicals",1460374.03,406657,"Bulgaria",0.278460854305934
"BG",2010,"Paper",102688.28,88315,"Bulgaria",0.860029985895177
"BG",2010,"Residual",10613775.37,0,"Bulgaria",0
"BG",2010,"Transport",7464852.33,NA,"Bulgaria",NA
"BG",2010,"Total",47792803.35,33525096,"Bulgaria",0.701467452212133
"BG",2011,"Energy",36267402.25,36899900,"Bulgaria",1.01743984158667
"BG",2011,"Metals",603967.78,269770,"Bulgaria",0.446662899799059
"BG",2011,"Minerals",3257280.26,2180693,"Bulgaria",0.669482766582695
"BG",2011,"Chemicals",1824656.95,554306,"Bulgaria",0.303786418592273
"BG",2011,"Paper",112478.2,92869,"Bulgaria",0.825662217211869
"BG",2011,"Residual",11050681.97,0,"Bulgaria",0
"BG",2011,"Transport",7492639.81,NA,"Bulgaria",NA
"BG",2011,"Total",53116467.41,39997538,"Bulgaria",0.753015777409735
"BG",2012,"Energy",31496988.36,31871050,"Bulgaria",1.01187610814484
"BG",2012,"Metals",531651.87,201002,"Bulgaria",0.378070710068226
"BG",2012,"Minerals",3303547.66,2467852,"Bulgaria",0.74703084501587
"BG",2012,"Chemicals",1545193.28,421527,"Bulgaria",0.272798882480255
"BG",2012,"Paper",107783.27,89421,"Bulgaria",0.829637104162826
"BG",2012,"Residual",11284326.91,0,"Bulgaria",0
"BG",2012,"Transport",7822169.71,NA,"Bulgaria",NA
"BG",2012,"Total",48269491.35,35050852,"Bulgaria",0.726149189057075
"BG",2013,"Energy",27218820.63,28222732,"Bulgaria",1.03688298562405
"BG",2013,"Metals",467370.69,445326,"Bulgaria",0.95283253641772
"BG",2013,"Minerals",3186330.01,2404561,"Bulgaria",0.754649076666105
"BG",2013,"Chemicals",1598441.46,1529089,"Bulgaria",0.956612449229138
"BG",2013,"Paper",122974.4,93911,"Bulgaria",0.763663006284235
"BG",2013,"Residual",9992065.53,0,"Bulgaria",0
"BG",2013,"Transport",6849524.72,NA,"Bulgaria",NA
"BG",2013,"Total",42586002.72,32695619,"Bulgaria",0.767755058275167
"BG",2014,"Energy",28913992.37,29622356,"Bulgaria",1.02449899069403
"BG",2014,"Metals",509476.15,472435,"Bulgaria",0.927295615309961
"BG",2014,"Minerals",3258998.64,2463702,"Bulgaria",0.755969017526193
"BG",2014,"Chemicals",1701717.01,1647844,"Bulgaria",0.968341968915266
"BG",2014,"Paper",113306.47,98742,"Bulgaria",0.871459502709775
"BG",2014,"Residual",10644978.57,0,"Bulgaria",0
"BG",2014,"Transport",7899542.46,NA,"Bulgaria",NA
"BG",2014,"Total",45142469.21,34305079,"Bulgaria",0.759929166488764
"BG",2015,"Energy",30190073.64,31182267,"Bulgaria",1.03286488704305
"BG",2015,"Metals",485920.15,458277,"Bulgaria",0.94311174377107
"BG",2015,"Minerals",3614056.63,2686513,"Bulgaria",0.743351107921073
"BG",2015,"Chemicals",2012684.74,1835815,"Bulgaria",0.912122481735515
"BG",2015,"Paper",111171.66,97989,"Bulgaria",0.881420678615395
"BG",2015,"Residual",11718784.69,0,"Bulgaria",0
"BG",2015,"Transport",8684243.8,NA,"Bulgaria",NA
"BG",2015,"Total",48132691.51,36260861,"Bulgaria",0.753352032941405
"BG",2016,"Energy",27014735.03,28189438,"Bulgaria",1.04348378648525
"BG",2016,"Metals",500576.97,463735,"Bulgaria",0.926400988842935
"BG",2016,"Minerals",3684679.09,2824123,"Bulgaria",0.766450193088593
"BG",2016,"Chemicals",2104640.18,1833912,"Bulgaria",0.871366049848958
"BG",2016,"Paper",117011.12,99626,"Bulgaria",0.85142335190023
"BG",2016,"Residual",11865744.53,0,"Bulgaria",0
"BG",2016,"Transport",8795962.8,NA,"Bulgaria",NA
"BG",2016,"Total",45287386.92,33410834,"Bulgaria",0.737751419816297
"BG",2017,"Energy",NA,29747743,"Bulgaria",NA
"BG",2017,"Metals",NA,425768,"Bulgaria",NA
"BG",2017,"Minerals",NA,2845089,"Bulgaria",NA
"BG",2017,"Chemicals",NA,1802243,"Bulgaria",NA
"BG",2017,"Paper",NA,87252,"Bulgaria",NA
"BG",2017,"Residual",NA,0,"Bulgaria",NA
"BG",2017,"Transport",NA,NA,"Bulgaria",NA
"BG",2017,"Total",NA,34908095,"Bulgaria",NA
"CH",1990,"Energy",2469883.48,NA,"Switzerland",NA
"CH",1990,"Metals",538908.88,NA,"Switzerland",NA
"CH",1990,"Minerals",4940145.15,NA,"Switzerland",NA
"CH",1990,"Chemicals",1030789.5,NA,"Switzerland",NA
"CH",1990,"Paper",674207.2,NA,"Switzerland",NA
"CH",1990,"Residual",34508005.45,NA,"Switzerland",NA
"CH",1990,"Transport",13967082.81,NA,"Switzerland",NA
"CH",1990,"Total",44161939.66,NA,"Switzerland",NA
"CH",1991,"Energy",2757756.74,NA,"Switzerland",NA
"CH",1991,"Metals",570446.92,NA,"Switzerland",NA
"CH",1991,"Minerals",4372267.93,NA,"Switzerland",NA
"CH",1991,"Chemicals",1026024.95,NA,"Switzerland",NA
"CH",1991,"Paper",721385.4,NA,"Switzerland",NA
"CH",1991,"Residual",36692281.78,NA,"Switzerland",NA
"CH",1991,"Transport",14471414.53,NA,"Switzerland",NA
"CH",1991,"Total",46140163.72,NA,"Switzerland",NA
"CH",1992,"Energy",2853984.36,NA,"Switzerland",NA
"CH",1992,"Metals",503893.99,NA,"Switzerland",NA
"CH",1992,"Minerals",4043447.12,NA,"Switzerland",NA
"CH",1992,"Chemicals",947206.29,NA,"Switzerland",NA
"CH",1992,"Paper",797312.69,NA,"Switzerland",NA
"CH",1992,"Residual",36869648.31,NA,"Switzerland",NA
"CH",1992,"Transport",14777917.71,NA,"Switzerland",NA
"CH",1992,"Total",46015492.76,NA,"Switzerland",NA
"CH",1993,"Energy",2527777.25,NA,"Switzerland",NA
"CH",1993,"Metals",464780.47,NA,"Switzerland",NA
"CH",1993,"Minerals",3695933.5,NA,"Switzerland",NA
"CH",1993,"Chemicals",919446.23,NA,"Switzerland",NA
"CH",1993,"Paper",816070.4,NA,"Switzerland",NA
"CH",1993,"Residual",35180671.46,NA,"Switzerland",NA
"CH",1993,"Transport",13729126.42,NA,"Switzerland",NA
"CH",1993,"Total",43604679.31,NA,"Switzerland",NA
"CH",1994,"Energy",2573176.08,NA,"Switzerland",NA
"CH",1994,"Metals",380984.05,NA,"Switzerland",NA
"CH",1994,"Minerals",3966162.73,NA,"Switzerland",NA
"CH",1994,"Chemicals",942599.68,NA,"Switzerland",NA
"CH",1994,"Paper",855810.93,NA,"Switzerland",NA
"CH",1994,"Residual",33959836.13,NA,"Switzerland",NA
"CH",1994,"Transport",13922444.71,NA,"Switzerland",NA
"CH",1994,"Total",42678569.6,NA,"Switzerland",NA
"CH",1995,"Energy",2611402.92,NA,"Switzerland",NA
"CH",1995,"Metals",334912.9,NA,"Switzerland",NA
"CH",1995,"Minerals",3746596.74,NA,"Switzerland",NA
"CH",1995,"Chemicals",1018807.54,NA,"Switzerland",NA
"CH",1995,"Paper",785605.67,NA,"Switzerland",NA
"CH",1995,"Residual",34916735.02,NA,"Switzerland",NA
"CH",1995,"Transport",13616154.64,NA,"Switzerland",NA
"CH",1995,"Total",43414060.79,NA,"Switzerland",NA
"CH",1996,"Energy",2829477.34,NA,"Switzerland",NA
"CH",1996,"Metals",323352.52,NA,"Switzerland",NA
"CH",1996,"Minerals",3312128.95,NA,"Switzerland",NA
"CH",1996,"Chemicals",1040720.29,NA,"Switzerland",NA
"CH",1996,"Paper",737291.93,NA,"Switzerland",NA
"CH",1996,"Residual",35855494.39,NA,"Switzerland",NA
"CH",1996,"Transport",13675170.74,NA,"Switzerland",NA
"CH",1996,"Total",44098465.42,NA,"Switzerland",NA
"CH",1997,"Energy",2830528.21,NA,"Switzerland",NA
"CH",1997,"Metals",367344.84,NA,"Switzerland",NA
"CH",1997,"Minerals",3068940.22,NA,"Switzerland",NA
"CH",1997,"Chemicals",978739.93,NA,"Switzerland",NA
"CH",1997,"Paper",751351.05,NA,"Switzerland",NA
"CH",1997,"Residual",35038111.42,NA,"Switzerland",NA
"CH",1997,"Transport",14232283.91,NA,"Switzerland",NA
"CH",1997,"Total",43035015.67,NA,"Switzerland",NA
"CH",1998,"Energy",3191882.41,NA,"Switzerland",NA
"CH",1998,"Metals",372159.73,NA,"Switzerland",NA
"CH",1998,"Minerals",3048269.31,NA,"Switzerland",NA
"CH",1998,"Chemicals",969430.87,NA,"Switzerland",NA
"CH",1998,"Paper",737435.33,NA,"Switzerland",NA
"CH",1998,"Residual",36293169.46,NA,"Switzerland",NA
"CH",1998,"Transport",14456666.59,NA,"Switzerland",NA
"CH",1998,"Total",44612347.11,NA,"Switzerland",NA
"CH",1999,"Energy",3217294.22,NA,"Switzerland",NA
"CH",1999,"Metals",367682.77,NA,"Switzerland",NA
"CH",1999,"Minerals",3037292.95,NA,"Switzerland",NA
"CH",1999,"Chemicals",957152.4,NA,"Switzerland",NA
"CH",1999,"Paper",696609.73,NA,"Switzerland",NA
"CH",1999,"Residual",36165677.43,NA,"Switzerland",NA
"CH",1999,"Transport",15067156.87,NA,"Switzerland",NA
"CH",1999,"Total",44441709.5,NA,"Switzerland",NA
"CH",2000,"Energy",3140051.92,NA,"Switzerland",NA
"CH",2000,"Metals",386452.7,NA,"Switzerland",NA
"CH",2000,"Minerals",3294128.21,NA,"Switzerland",NA
"CH",2000,"Chemicals",943901.33,NA,"Switzerland",NA
"CH",2000,"Paper",610851,NA,"Switzerland",NA
"CH",2000,"Residual",35236532.16,NA,"Switzerland",NA
"CH",2000,"Transport",15319745.55,NA,"Switzerland",NA
"CH",2000,"Total",43611917.32,NA,"Switzerland",NA
"CH",2001,"Energy",3282347.99,NA,"Switzerland",NA
"CH",2001,"Metals",381373.23,NA,"Switzerland",NA
"CH",2001,"Minerals",3275931.96,NA,"Switzerland",NA
"CH",2001,"Chemicals",968410.67,NA,"Switzerland",NA
"CH",2001,"Paper",712555.18,NA,"Switzerland",NA
"CH",2001,"Residual",36455178.14,NA,"Switzerland",NA
"CH",2001,"Transport",15055974.07,NA,"Switzerland",NA
"CH",2001,"Total",45075797.17,NA,"Switzerland",NA
"CH",2002,"Energy",3359590.41,NA,"Switzerland",NA
"CH",2002,"Metals",361654.46,NA,"Switzerland",NA
"CH",2002,"Minerals",3089735.87,NA,"Switzerland",NA
"CH",2002,"Chemicals",880929.73,NA,"Switzerland",NA
"CH",2002,"Paper",642188.33,NA,"Switzerland",NA
"CH",2002,"Residual",35124428.27,NA,"Switzerland",NA
"CH",2002,"Transport",14970038.45,NA,"Switzerland",NA
"CH",2002,"Total",43458527.07,NA,"Switzerland",NA
"CH",2003,"Energy",3358016,NA,"Switzerland",NA
"CH",2003,"Metals",392330.82,NA,"Switzerland",NA
"CH",2003,"Minerals",3005183.87,NA,"Switzerland",NA
"CH",2003,"Chemicals",950397.96,NA,"Switzerland",NA
"CH",2003,"Paper",681956.51,NA,"Switzerland",NA
"CH",2003,"Residual",36256216.03,NA,"Switzerland",NA
"CH",2003,"Transport",15164723.65,NA,"Switzerland",NA
"CH",2003,"Total",44644101.19,NA,"Switzerland",NA
"CH",2004,"Energy",3654543.19,NA,"Switzerland",NA
"CH",2004,"Metals",396678.57,NA,"Switzerland",NA
"CH",2004,"Minerals",3207749.85,NA,"Switzerland",NA
"CH",2004,"Chemicals",990983.01,NA,"Switzerland",NA
"CH",2004,"Paper",668154.14,NA,"Switzerland",NA
"CH",2004,"Residual",36310175.45,NA,"Switzerland",NA
"CH",2004,"Transport",15292549.15,NA,"Switzerland",NA
"CH",2004,"Total",45228284.21,NA,"Switzerland",NA
"CH",2005,"Energy",3787797.34,NA,"Switzerland",NA
"CH",2005,"Metals",371716.32,NA,"Switzerland",NA
"CH",2005,"Minerals",3332338.88,NA,"Switzerland",NA
"CH",2005,"Chemicals",1058858.95,NA,"Switzerland",NA
"CH",2005,"Paper",595199.71,NA,"Switzerland",NA
"CH",2005,"Residual",36633926.57,NA,"Switzerland",NA
"CH",2005,"Transport",15387541.07,NA,"Switzerland",NA
"CH",2005,"Total",45779837.77,NA,"Switzerland",NA
"CH",2006,"Energy",4002042.9,NA,"Switzerland",NA
"CH",2006,"Metals",379686.57,NA,"Switzerland",NA
"CH",2006,"Minerals",3331777.59,NA,"Switzerland",NA
"CH",2006,"Chemicals",1037324.12,NA,"Switzerland",NA
"CH",2006,"Paper",622526.38,NA,"Switzerland",NA
"CH",2006,"Residual",35992270.72,NA,"Switzerland",NA
"CH",2006,"Transport",15479525.98,NA,"Switzerland",NA
"CH",2006,"Total",45365628.28,NA,"Switzerland",NA
"CH",2007,"Energy",3690403.64,NA,"Switzerland",NA
"CH",2007,"Metals",366086.95,NA,"Switzerland",NA
"CH",2007,"Minerals",3405288.19,NA,"Switzerland",NA
"CH",2007,"Chemicals",1006627.99,NA,"Switzerland",NA
"CH",2007,"Paper",517875.58,NA,"Switzerland",NA
"CH",2007,"Residual",34373545.15,NA,"Switzerland",NA
"CH",2007,"Transport",15799952.32,NA,"Switzerland",NA
"CH",2007,"Total",43359827.5,NA,"Switzerland",NA
"CH",2008,"Energy",3807650.43,NA,"Switzerland",NA
"CH",2008,"Metals",352912.98,NA,"Switzerland",NA
"CH",2008,"Minerals",3349761.42,NA,"Switzerland",NA
"CH",2008,"Chemicals",998725.63,NA,"Switzerland",NA
"CH",2008,"Paper",516139.49,NA,"Switzerland",NA
"CH",2008,"Residual",35681497.87,NA,"Switzerland",NA
"CH",2008,"Transport",16167570.34,NA,"Switzerland",NA
"CH",2008,"Total",44706687.82,NA,"Switzerland",NA
"CH",2009,"Energy",3644805.35,NA,"Switzerland",NA
"CH",2009,"Metals",283155.17,NA,"Switzerland",NA
"CH",2009,"Minerals",3241429.18,NA,"Switzerland",NA
"CH",2009,"Chemicals",866713.61,NA,"Switzerland",NA
"CH",2009,"Paper",385109.4,NA,"Switzerland",NA
"CH",2009,"Residual",35106854.93,NA,"Switzerland",NA
"CH",2009,"Transport",15986617.86,NA,"Switzerland",NA
"CH",2009,"Total",43528067.64,NA,"Switzerland",NA
"CH",2010,"Energy",3816749.94,NA,"Switzerland",NA
"CH",2010,"Metals",336344.55,NA,"Switzerland",NA
"CH",2010,"Minerals",3429007.2,NA,"Switzerland",NA
"CH",2010,"Chemicals",839923.21,NA,"Switzerland",NA
"CH",2010,"Paper",403616.28,NA,"Switzerland",NA
"CH",2010,"Residual",36219461.42,NA,"Switzerland",NA
"CH",2010,"Transport",15884515.1,NA,"Switzerland",NA
"CH",2010,"Total",45045102.6,NA,"Switzerland",NA
"CH",2011,"Energy",3568179.73,NA,"Switzerland",NA
"CH",2011,"Metals",334966.97,NA,"Switzerland",NA
"CH",2011,"Minerals",3345403.61,NA,"Switzerland",NA
"CH",2011,"Chemicals",843270.7,NA,"Switzerland",NA
"CH",2011,"Paper",352734.67,NA,"Switzerland",NA
"CH",2011,"Residual",32535133.56,NA,"Switzerland",NA
